id,global_region,region,country,state,city
917fa304-4320-4bdd-9a5a-2f49ef760006,EMEA,Central & Eastern Europe,Bulgaria,Sofia,Pravets
6ebf3288-fea7-46b1-b268-45085209383e,Americas,Latin America,Guatemala,Guatemala,Mixco
ae0360fa-f653-46c2-abe0-d0b02bf2f509,APJ,APeJC,Philippines,National Capital Region,Quezon City
4b69629f-171b-49b8-8307-eaf1b3a4bbc7,Americas,Latin America,Ecuador,Guayas,Guayaquil
4df97707-104d-4930-ac94-3b6e2a69806e,EMEA,Western Europe,United Kingdom,Cambridgeshire,Stow cum Quy
9f4032fc-928d-49cd-85c2-1f3a29be014e,EMEA,Western Europe,United Kingdom,Cambridgeshire,Cambridge
4159edbe-ce7f-456b-94ec-8b54dd732d41,Americas,USA,USA,Massachusetts,Cambridge
427ef7c9-6ebf-46d5-aa5b-7670c1b784a8,Americas,Latin America,Argentina,Buenos Aires,General Villegas
57900f17-990b-4c9c-8f9b-2bcf786f979b,APJ,APeJC,Australia,New South Wales,Kingsgrove
2b831e47-a542-40da-8d48-198662cecd4c,Americas,Latin America,Brazil,Sao Paulo,Mogi das Cruzes
ef6b35c0-830d-4217-bf5d-c0e47b8bfeb8,APJ,APeJC,Australia,New South Wales,Newcastle
f909aeac-686f-4007-b569-557bfd3a416e,Americas,USA,USA,Colorado,Greenwood Village
8243b656-e24a-4f57-8985-0cb9bc9bf4d3,Americas,USA,USA,New Jersey,Mantua Township
6f6b1d83-08da-4a94-977d-3284bd188ee6,Americas,USA,USA,Texas,Kerrville
1914e2d5-fb19-47c7-aef0-d4853e02fda4,EMEA,Western Europe,United Kingdom,Belfast,Belfast
a761e22a-b523-42e9-93a3-97ce8a138c25,EMEA,Western Europe,United Kingdom,Surrey,Woking
d8316908-2d9f-4c17-b3f6-bb5fac76f672,Americas,USA,USA,Tennessee,Memphis
e742686f-981e-40fe-835d-a584fac975db,Americas,USA,USA,New Jersey,Jersey City
bf2c8786-1e0a-430d-a7ae-4cc8cebca480,APJ,APeJC,India,Uttar Pradesh,Lucknow
f958faf2-076b-43f3-9971-6282e5e216ae,Americas,USA,USA,Alabama,Homewood
60d25fea-9d1b-45bf-83e9-b75432299989,EMEA,Western Europe,Italy,Tuscany,Pisa
31402ccf-5085-4d2a-ba87-e142e3dd58b4,Americas,USA,USA,Pennsylvania,Horsham
83f5545f-e77f-452a-98d7-1887c2667069,Americas,Canada,Canada,Quebec,Quebec City
f4b321b0-9bbc-4fc2-bd96-2b21e6904190,Americas,USA,USA,New York,Uniondale
afe2cb3e-3d63-4064-9336-7cd1d31fedd7,Americas,USA,USA,North Carolina,Indian Trail
1d61d242-f062-4997-b86d-71e4909b17ea,Americas,USA,USA,Virginia,Portsmouth
a2a64253-f2bd-4ac2-bfb1-ff983875b513,Americas,Canada,Canada,Ontario,Kitchener
e64bc158-cef0-445d-98b7-b11903db7254,EMEA,Middle East & Africa,South Africa,Western Cape,Cape Town
558f9b54-9aa4-47c7-9a2d-db7a56665720,Americas,USA,USA,Pennsylvania,Willow Grove
ddc5ea6a-5fec-4fb3-a1b2-7c4098c06f4e,EMEA,Western Europe,France,Maritime Alps,Sophia Antipolis
10a0709b-fa46-4e0f-adae-f25b32b1a48a,Americas,Latin America,Colombia,Cauca Valley,Cali
60cb8977-06cf-4275-b913-bde802fc369e,EMEA,Western Europe,United Kingdom,Hertfordshire,Hemel Hempstead
0fae0d8e-d376-4941-9b84-67adca2da803,EMEA,Middle East & Africa,South Africa,Gauteng,Midrand
df2d2484-1a4b-443c-98e2-1a4018cf8d12,EMEA,Middle East & Africa,South Africa,Gauteng,Pretoria
ed5cd769-86a0-4cc0-a435-26296665908c,Americas,USA,USA,Illinois,Bedford Park
60ec82ac-5fcd-433b-8793-c128549116dd,Americas,Latin America,Mexico,Mexico,Calabasas
92d616ba-3710-471b-b977-6ab5943faea7,Americas,USA,USA,California,Calabasas
303b706b-9d6b-4ed2-bfc6-49a5c571bee0,Americas,Latin America,Brazil,Sao Paulo,Araraquara
19f54659-a577-42a7-bcbd-d988845d6785,Americas,Latin America,Mexico,Guanajuato,Leon
37b06d75-9c70-426f-bb38-4449fa1e55ce,Americas,Latin America,Honduras,Cortes,San Pedro Sula
531b62a4-df1f-456f-9c5e-7ea077f39ab6,Americas,Latin America,Guatemala,Guatemala,Guatemala
0a81ecd1-645d-459d-8317-7c1fcd577d1a,Americas,Latin America,Guatemala,Guatemala,Ciudad de Guatemala
1c096bf0-bdd4-4ec2-92ff-61f265a09379,Americas,Latin America,Brazil,Goias,Anapolis
1e4f894c-ebcf-4fd5-aa8e-ab00071efe1e,Americas,Latin America,Brazil,Rio Grande do Sul,Viamao
482f2223-9b70-491a-9a57-316ac88305ab,Americas,Latin America,Brazil,Sao Paulo,Itaim Bibi
f9f48d22-2fae-4ce6-b0b0-57ae41f11813,Americas,Latin America,Brazil,Sao Paulo,Vila Gertrudes
266a96af-77a6-4302-a7ba-bf8e57cfee4d,Americas,Latin America,Brazil,Sao Paulo,Santana de Parnaiba
070e18de-e614-4cbe-85f0-ca3f757b1313,Americas,Latin America,Ecuador,Azuay,Cuenca
5a5f5c1a-2663-4902-92d1-771b1046d08e,EMEA,Central & Eastern Europe,Montenegro,Tuzi,Podgorica
c3347fa5-df6d-413f-93f8-c0cf3db058ce,Americas,Latin America,Brazil,Rio Grande do Sul,Montenegro
dfe30081-975e-4195-a9df-18668c4fe647,EMEA,Central & Eastern Europe,Montenegro,Podgorica,Podgorica
c1514b98-5b31-462d-bdbf-51173a497889,Americas,Latin America,Peru,Lima,Santiago de Surco
095dd103-08d7-4e6e-8809-7b11281c78a2,Americas,USA,USA,North Carolina,Burlington
1479ed6d-80f6-4ab0-9b4c-ba05e732daa9,Americas,USA,USA,Indiana,Fort Wayne
1d984881-3b02-4435-9cc0-51353046ed35,Americas,USA,USA,Massachusetts,Arlington
68bc7d8e-f426-47b2-a4b0-3a1f45947e7b,Americas,USA,USA,Massachusetts,Burlington
63d8ecd6-9941-4e5b-96a9-6838a348f11b,Americas,USA,USA,Texas,Addison
95618fea-55ff-4e6a-b759-5bccd0e0f67d,Americas,USA,USA,Pennsylvania,Hampden
f17f22df-4b7a-4d95-85c3-12299ac48ed1,EMEA,Middle East & Africa,Lebanon,Mount Lebanon,Beirut
2c82b662-9444-4d62-ac98-5f4c88c8a3d4,EMEA,Western Europe,Netherlands,South Holland,Rotterdam
b75c5e91-fe52-40b9-b9f8-e7ca2078bc71,EMEA,Western Europe,Liechtenstein,Ruggell,Ruggell
cf6f40e6-4df7-4930-841e-2859d22f882b,Americas,USA,USA,Virginia,Haymarket
fbb8544f-1a32-48dd-ab28-28acb0e2dd5f,EMEA,Central & Eastern Europe,Serbia,Belgrade,Belgrade
dca59ae3-50ca-4cea-bdd0-7ee4ed707e92,Americas,USA,USA,Massachusetts,Lexington
370bbd33-f2ba-4100-a66f-210591cf6ca7,EMEA,Western Europe,Germany,North Rhine-Westphalia,Duisburg
699fdc67-a72d-4e62-aac3-631cbd739849,APJ,APeJC,India,Maharashtra,Pimpri-Chinchwad
d8db97a2-7bb5-4451-8f2a-017e7d1427e8,EMEA,Western Europe,Germany,North Rhine-Westphalia,Minden
362262a9-b33e-464a-84cc-7cb00dcbea60,EMEA,Western Europe,Germany,Bavaria,Oberhausen
946f48fa-ac85-448f-a3d7-2b06133bfcc5,EMEA,Western Europe,Norway,Viken,Dilling
f1010f44-d833-4ed8-ae83-ee34b271be20,EMEA,Western Europe,Germany,Hesse,Hochheim am Main
714300e2-fae2-426b-bca6-3897316ae4fa,EMEA,Western Europe,Netherlands,South Holland,Dordrecht
2753be7c-6459-4376-8a06-316f9d688307,EMEA,Western Europe,Germany,North Rhine-Westphalia,Moers
703adfb1-fcd9-4242-910c-592d41c467fd,EMEA,Western Europe,France,Auvergne-Rhone-Alps,Romans-sur-Isere
26b72d09-345c-4fd0-9a02-fb34b6347612,EMEA,Western Europe,Germany,North Rhine-Westphalia,Bochum
2d12fe2c-75c0-4f01-b362-7a5b2f9571ca,Americas,Latin America,Mexico,Tamaulipas,Tampico
1e38ffd7-e978-42a8-a603-6012198e7059,EMEA,Western Europe,Switzerland,Basel-Stadt,Basel
1b0bf816-105c-4c97-9361-3ece331adf0d,APJ,APeJC,Australia,New South Wales,Ingleburn
ca41ac55-cf9a-4261-8a8c-31177c7948b3,Americas,Latin America,Brazil,Parana,Ponta Grossa
d1da8f2d-a0d2-41f5-9566-1e75a8729a06,Americas,Latin America,Mexico,Colima,Colima
a90c6fbb-762e-4a8b-87f8-3907eee7b637,APJ,Japan,Japan,Kanagawa,Yokohama
8417fcbf-8c67-48bc-b675-f4846cb4f8ec,APJ,PRC,PRC,Anhui,Suzhou
91ed029b-dde1-42ff-9318-d4d8962dd954,Americas,USA,USA,Massachusetts,Marlborough
9bb2daf1-7aa5-4dd2-8aad-f5cb70cc70f1,Americas,Latin America,Brazil,Sao Paulo,Sao Caetano do Sul
32ef0e3b-557d-4958-aa69-35d87c87e735,Americas,USA,USA,Washington,Vancouver
d94c3c35-5bef-44dc-96ef-ab84a6d445a1,EMEA,Western Europe,Germany,Bavaria,Hohenkirchen-Siegertsbrunn
c49075b0-db19-4f22-90d1-bec2d2dbc3c9,APJ,PRC,PRC,Guangdong,Shen Zhen Shi
6d6e036a-5cfd-44f6-91d9-c448b8ed63ad,EMEA,Middle East & Africa,Tunisia,Sfax,Sfax
1393aa9e-118a-4c73-be13-ef2ab68beead,EMEA,Western Europe,France,Paris,Creteil
7e079a9d-8737-4d7b-bc76-fd6c5c563144,Americas,Latin America,Brazil,Para,Centro
5fd8cf57-aca2-42a4-ba19-069bdf7005a6,Americas,Latin America,Mexico,Jalisco,Centro
644abd1a-4f4d-4d6f-9479-f827d1c58de4,EMEA,Western Europe,United Kingdom,North Yorkshire,Richmond
8228e715-aa57-4633-898a-770f10a64dd1,Americas,Latin America,Guadeloupe,Grande-Terre,Les Abymes
97f32b77-75d4-403c-9731-7b04ab23d265,Americas,Latin America,Costa Rica,San Jose,Pozos
a9d0c42f-e8c4-479a-b471-1d6753c326f9,Americas,Latin America,Costa Rica,San Jose,Santa Ana
af3adad0-8684-410f-975f-7292e1ae12ad,Americas,Latin America,Cayman Islands,Grand Cayman,George Town
e7ed8997-3519-4ed0-bef4-37a97477f9ae,Americas,USA,USA,New York,Smithtown
b9d95165-22a0-40c4-b53b-8a66046c8052,Americas,USA,USA,New York,Hauppauge
df02a0a9-e314-4b75-9e6d-e719dc18c770,Americas,USA,USA,Massachusetts,Southborough
4fb0ec36-5fc7-4373-9497-3af850e72d96,Americas,Latin America,Brazil,Rio Grande do Sul,Novo Hamburgo
056f147c-a50b-4810-8194-f2e4bb6bad7e,Americas,Latin America,Brazil,Sao Paulo,Balneario Monte Carlo
3650acf2-e480-4b07-a165-4dd76f4873f8,Americas,Latin America,Chile,Los Lagos,Puerto Varas
cfccc8d4-eb20-4f19-926d-4752864aa542,Americas,USA,USA,Nevada,Elko
71e6594a-983f-4f42-844e-c14fc7f928da,APJ,APeJC,Australia,South Australia,Glenside
c82f03db-9a22-4455-bfbb-a546ff8ee98d,EMEA,Western Europe,United Kingdom,East Lothian,Edinburgh
6a2b42f1-d24f-43ca-83c6-c7c99be99022,Americas,USA,USA,Colorado,Lakewood
5a6fa360-8548-4fe9-bef5-de92e40458ed,EMEA,Western Europe,Sweden,Vastra Gotaland County,Gothenburg
16383343-6cff-44d9-b5f0-f3ead04956fa,Americas,USA,USA,Texas,Lake Dallas
f33ffb77-312d-446e-b001-6ff802dea18b,EMEA,Western Europe,Norway,Oslo,Lysaker
f9989feb-ff19-46e9-92ad-7619c112c8f2,EMEA,Western Europe,France,Paris,Choisy-le-Roi
96aa3965-73c4-48d6-95cc-49cfdfb6afec,Americas,USA,USA,Louisiana,Harahan
5c953d44-a243-4724-b252-1055270b8c15,EMEA,Western Europe,France,02,Paris
f9b37647-9015-4a65-9f03-a8c45c63aad3,EMEA,Western Europe,France,Occitania,Issus
a2f0babd-c288-4de1-8c8e-8a025c76e543,Americas,USA,USA,Maryland,Rockville
dcedbd07-0cd5-47e5-b8d8-2557293ea99e,Americas,Latin America,Brazil,Piaui,Floriano
f2f24361-4bab-4a33-a6f3-06c3b1d4c972,Americas,USA,USA,New Jersey,Oakland
1e9ca0cb-e18e-4790-b341-c6e09648ab52,Americas,USA,USA,Delaware,Middletown
2d55fed7-d0f3-4c0e-943e-cbcd3baa8532,Americas,Latin America,Peru,Lima,Independencia
fdd30bbe-6299-4e92-a29a-63bf87296a06,Americas,Latin America,Brazil,Sao Paulo,Santo Andre
d53b184e-eed9-4a08-9329-b235322d966d,Americas,Latin America,Honduras,Francisco Morazan,Tegucigalpa
aed7c802-382e-4e10-aec2-8049857b2c54,Americas,USA,USA,Florida,Miami Springs
b2369d02-8a57-4d3a-afc8-e2ed6c773f08,Americas,USA,USA,Florida,Miramar
50a26c17-53ee-4fee-a214-611b2b8a6b14,Americas,Latin America,Argentina,Mendoza,Mendoza
449810b9-1d9a-4b6f-9012-de7bb7b403c4,Americas,USA,USA,Florida,Coral Springs
c9b6cf95-1610-4c58-a3c2-d1404742dbf0,Americas,Latin America,Puerto Rico,Metro,Guaynabo
3236b9e9-7837-4338-9c5f-be1115805bd5,APJ,APeJC,Mongolia,Ulaanbaatar,Ulaanbaatar
cf9faa52-aaa5-45d5-a785-5364d2d44ee6,APJ,APeJC,Australia,Western Australia,Nedlands
1b809e6a-0dcd-4aa9-b2c5-a82aa8d43a4d,APJ,APeJC,Australia,Queensland,Fortitude Valley
d1bda10c-bd40-45a4-b8b8-f3ffffa094bc,EMEA,Central & Eastern Europe,Uzbekistan,Tashkent,Tashkent
000dbc90-69f5-4d30-bc14-99c23b73d534,Americas,Latin America,Mexico,Zacatecas,Fresnillo
14427452-9c56-4101-bb8c-cd9e67ca333a,EMEA,Middle East & Africa,Turkey,Ankara,Ankara
4c4388d8-bbce-416a-987d-e4ebad2941cd,Americas,Latin America,Brazil,Sao Paulo,Centro Comercial Jubran
66c5954c-e208-414b-9677-d4331b586f6f,Americas,Latin America,Brazil,Ciudad Autonoma de Buenos Aires,Itaim Bibi
f33f1ecb-570d-4894-8353-18b6c4f2fb0a,Americas,Latin America,Brazil,Acre,Sao Paulo
d9a6b2b9-5fa0-4bb3-8342-99a6bdeb16ca,APJ,PRC,PRC,Guangdong,Foshan
d34abc87-81b3-4931-8625-7014fa4ed1e9,APJ,APeJC,Australia,New South Wales,West Wyalong
31050feb-c838-4795-8d5d-65358a9b0305,APJ,APeJC,Australia,Victoria,Cloncurry
a0c93518-27a8-46a5-be8b-c4ff42585375,Americas,Latin America,Suriname,Paramaribo,Paramaribo
f86b12b2-38ed-4143-addc-d3d5fcd94aca,APJ,APeJC,Australia,Victoria,Gunnedah
d6da7149-2e58-4433-aad6-d06f4cbb951f,APJ,APeJC,Papua New Guinea,Western,Kiunga
4228effe-2b22-4fef-83f0-7cae6f2c6eb4,Americas,Latin America,Peru,Moquegua,Moquegua
20d810b7-5632-4ca9-9bae-6b7403109caa,EMEA,Middle East & Africa,Zambia,North-Western,Solwezi
52b80fa5-4f03-45ee-ad2f-2efe4a25dbc9,APJ,APeJC,Australia,Victoria,Mount Isa
d800d001-298d-4e67-bc8c-337e87a3be54,EMEA,Western Europe,France,04,Paris
fe9f21dd-481d-4aa3-a497-176fff0cb915,EMEA,Western Europe,France,Center-Loire Valley,La Loupe
53eadad9-f436-478b-9ee9-629fbf03def0,EMEA,Western Europe,France,Center-Loire Valley,Courville-sur-Eure
e5dac3cd-297e-4a0c-84ba-509e81c10352,EMEA,Central & Eastern Europe,Slovakia,Zilina Region,Zilina
a78c4b3f-3148-4c04-9c8d-27a041e3760e,Americas,Latin America,Colombia,Antioquia,Girardota
869e5976-1f6f-4fa7-8474-737fd18eea8b,Americas,USA,USA,New York,New Cassel
2bf15024-8731-453c-a64d-1a03e626514a,Americas,USA,USA,New York,Garden City
c6ad9397-c400-4344-bead-6437ea177847,Americas,USA,USA,New York,Westbury
33adb15a-1a27-43b2-a4d7-3690cdd93b0c,Americas,Latin America,Mexico,Chihuahua,Delicias
ac437f07-aab6-4f7a-97da-1f2d9c122dd0,Americas,Latin America,Brazil,Goias,Goiania
a119c291-5637-40a2-a576-9c43374320f8,Americas,USA,USA,Alabama,Madison
2eaa647d-efe9-4146-8559-80841401f900,EMEA,Western Europe,Portugal,Porto,Sao Felix da Marinha
87cfad12-5e74-4528-aa9b-e28f4eb1a3ad,EMEA,Western Europe,Italy,Trentino-South Tyrol,Madonna di Campiglio
2eee17f5-d9a8-4c17-bcd4-a3358169e871,EMEA,Western Europe,Italy,Emilia-Romagna,Rimini
5f3cf22b-6803-406a-bcf7-e28a7dc358bb,EMEA,Western Europe,Italy,Emilia-Romagna,Milano Marittima
61b5dfc5-1565-4ecd-9198-b7ddca5e4176,Americas,Latin America,Mexico,Quintana Roo,Tulum
297a6370-bc09-4d26-b906-a2d3b7bda947,EMEA,Western Europe,Italy,Veneto,Lido
bf6bd832-1ded-4d29-8b06-18edc803c6dd,EMEA,Western Europe,Italy,Aosta Valley,Morgex
c76a5fd3-a70c-410e-9ea7-0d3a8ef066df,EMEA,Western Europe,Italy,Tuscany,Manciano
6558b50a-5b43-44cf-ad8d-f1fe933821da,Americas,USA,USA,California,Westlake Village
b27a372e-d886-49e1-bb7a-b57e5f5a6202,Americas,USA,USA,Oregon,Hillsboro
874ed989-4d41-4ce8-9ecb-0a4dee53f3ff,EMEA,Western Europe,United Kingdom,Durham,Hartlepool
e2a08696-5ac2-43d8-b229-8fbac72d719f,Americas,USA,USA,California,Brea
c6d4d47e-b24b-434f-9d14-fda923a0e607,EMEA,Western Europe,France,Maritime Alps,Nice
90f45a49-3bc0-4b72-a543-686da74ae7aa,APJ,PRC,PRC,Jiangsu,Taicang
a45ec1bc-19d5-4db8-9003-22cf1a4048cd,EMEA,Western Europe,Germany,Rhineland-Palatinate,Wissen
e7ec13bd-73c9-482e-b467-89a5229828ad,APJ,Japan,Japan,Aichi,Nagoya
107b62b4-4aee-4728-a63f-63f73342c46f,Americas,Latin America,Brazil,Sao Paulo,Diadema
8fa8c625-2694-4d55-96c2-8441f1c3306d,Americas,USA,USA,Michigan,Sterling Heights
3aeeca4d-2110-4b96-9e70-eca23030f3e4,APJ,APeJC,Australia,Queensland,Smithfield
87b04191-5e6b-47e5-93f9-9b1438d6e4ad,EMEA,Western Europe,Germany,Hesse,Lorsch
ebbc0abe-8266-4013-81fe-cbe12ad07e5e,Americas,USA,USA,California,Costa Mesa
77775911-af76-482a-9f8c-5339b6e584f6,Americas,Latin America,Puerto Rico,Humacao,Humacao
963344af-5af3-4e4f-b3aa-952985e2a7e5,EMEA,Western Europe,Spain,Canary Islands,Puerto Rico
1c868d5d-4ad8-40ee-824e-a1d4f08ca678,Americas,USA,USA,Ohio,Blue Ash
3601734a-e62d-4403-8fe5-289d72b1cb52,EMEA,Western Europe,Sweden,Vastra Gotaland County,Hovas
583cf37f-4f9b-4267-8d8c-c87f8e20d117,APJ,APeJC,Sri Lanka,Western Province,Colombo
ea6d6461-c68d-464d-acc9-575aebe499f1,EMEA,Western Europe,Finland,Southwest Finland,Pargas
8dc36ec9-3906-4aae-ac05-ab53cb6a93f3,EMEA,Western Europe,Sweden,Kronoberg County,Vaxjo
9aa92e9b-04b9-40cd-b20e-2da9c7f2d831,EMEA,Western Europe,Sweden,Uppsala County,Uppsala
9e79700f-9748-4a6c-a80a-44113e290ca6,EMEA,Western Europe,Sweden,Ostergotland County,Linkoping
8b8db856-8086-4328-ae97-23bab97d68ce,EMEA,Western Europe,Sweden,Vasternorrland County,Sundsvall
e78ff39f-42c0-47fb-b706-61f8d720b9ed,EMEA,Western Europe,Netherlands,North Brabant,Eindhoven
cac958a9-184a-47f1-b868-29d76584e66a,EMEA,Western Europe,Sweden,Vastra Gotaland County,Trollhattan
f2483fd5-f6ac-4ece-94fe-140669e0c923,EMEA,Western Europe,Germany,Bavaria,Nurnberg
c82f756d-ec34-4e01-8899-89f43b3a00f1,Americas,USA,USA,Ohio,Mason
39c8347b-f58b-4825-bf4f-4b1ca2bf300e,EMEA,Western Europe,Sweden,Skane County,Lund
3f8f761c-9062-4a56-a926-a1f11698d0b2,APJ,APeJC,Australia,New South Wales,Waterloo
dea09ab7-9a39-4fb8-869f-4ffc2fae7871,Americas,Latin America,Brazil,Sao Paulo,Sao Jose do Rio Preto
6b7c7e89-a096-42da-87d1-1036f72fe931,APJ,PRC,PRC,Henan,Nanyang
7112a391-7f6a-4806-9d7d-e9a601ea2e26,Americas,Latin America,Dominican Republic,National District,Santo Domingo
e734bfde-737e-4a72-a60a-41d737dd7a00,Americas,Latin America,Dominican Republic,Distrito Nacional,Santo Domingo Este
e7c9425a-a328-4a32-b1ce-0d5b3d692390,Americas,Latin America,Colombia,Santander,San Gil
f0f0c88f-1a96-4b68-957d-2ae0b65893d7,Americas,Latin America,Dominican Republic,Yuma,Bavaro
8cc12521-b2c2-4b1c-abfc-b4cd902a3a28,Americas,Latin America,Brazil,Minas Gerais,Centro
ba55b02b-c1b0-4e40-8aa5-2087df37d218,EMEA,Western Europe,Portugal,Porto,Porto
34fe5c45-8c38-4217-9c8b-aae04b70caa6,EMEA,Western Europe,Italy,Lazio,Rome
25435f09-55ef-400e-aed6-8ffac5de36a6,EMEA,Western Europe,Spain,Galicia,A Coruna
151ff285-8a56-4211-9ba0-64fb76a84c1f,EMEA,Western Europe,Spain,Valencian Community,Alicante
f225837e-026e-4cad-88d5-14dff33c4900,EMEA,Western Europe,Spain,Canary Islands,Las Palmas de Gran Canaria
34e952dd-2f40-4648-8a22-0aadc330ff1f,EMEA,Western Europe,Spain,Valencian Community,Valencia
ebb808f8-e531-4f39-96e6-9502358d2ada,Americas,USA,USA,Ohio,Hilliard
759be9aa-3c1d-44fc-9cce-1cb7bec14c03,Americas,USA,USA,Texas,Euless
7b1bd743-fc37-4378-b617-39baf7aadeb8,Americas,USA,USA,Maryland,Gaithersburg
dc23a5f0-8e14-4bef-8847-7f0da36aede4,Americas,USA,USA,Ohio,Hudson
a2bd615d-320a-4450-9e3c-47385da37367,Americas,USA,USA,New Jersey,Metuchen
6bc4d510-c779-4222-96b3-77613e4c0cff,Americas,USA,USA,Ohio,Brook Park
9dd9f730-a6bb-4faa-8e80-a2a5d7552687,Americas,USA,USA,California,Fremont
892615da-73e9-46c2-9475-2e4e1e6e7d0a,EMEA,Western Europe,Netherlands,Gelderland,Putten
5bf78666-bc04-4331-b193-8d168cf7667a,Americas,USA,USA,Maryland,Derwood
f6115b64-4704-4cd2-90ea-43130f797acc,Americas,USA,USA,California,Santa Barbara
02cb17cd-9f50-4f3f-91ac-60dbf0cfb2af,Americas,USA,USA,Michigan,Franklin
57251351-2e07-4e42-9ab1-c70dbc7acadc,Americas,USA,USA,Utah,Payson
b39f57a6-1afe-42ef-98be-cc72cefbacd7,Americas,USA,USA,Texas,Atlanta
0319de43-5f7e-4e8e-9c27-190bf28d22ac,Americas,USA,USA,Washington,Bellevue
9d95a313-3dcd-41bf-a807-1823351372c4,Americas,USA,USA,California,South San Francisco
0f8aa493-9b5a-4c2f-b11c-600f535abd9f,Americas,USA,USA,Tennessee,Knoxville
53131c48-d526-4bfb-af62-0dd901a80a6f,Americas,USA,USA,California,Lake Forest
15a60665-9b90-469a-b0d2-931f90a3c9b5,Americas,USA,USA,Texas,Frisco
fb849d38-6995-42bf-894d-e510405e5bce,Americas,USA,USA,Massachusetts,Waltham
c36203b9-c47c-4a21-b1db-8f67854d2077,EMEA,Central & Eastern Europe,Armenia,Yerevan,Yerevan
f6e69e27-5bd3-4258-9285-4fefc53bb461,Americas,USA,USA,North Carolina,Carrboro
210600f0-d077-45a6-a3ab-a7380472b199,Americas,USA,USA,New Jersey,Asbury Park
b19f697d-2ca7-4f96-8cf3-7309776fc3e1,Americas,USA,USA,New Jersey,Ringwood
fa2bbd74-15e1-43e6-a7a9-541530bfbf1f,Americas,USA,USA,New Jersey,Tinton Falls
0c0353f2-f6f7-456d-b2e1-809192c7a3ac,Americas,USA,USA,Georgia,Sandy Springs
a364908c-d573-4e9c-8800-6481324aa59e,Americas,USA,USA,California,Dublin
636c22e9-2f01-47cd-b896-d3b77370f6a7,Americas,USA,USA,Texas,Benbrook
3ca16b21-dd67-4a38-99ef-0e1f970b2a7a,Americas,USA,USA,California,Roseville
4aab8955-abee-4235-98fa-98e9f18723e2,Americas,USA,USA,California,Foster City
8def19d9-7882-4066-a55e-1c9014191570,Americas,USA,USA,New York,Colonie
1a4f7bb9-e5df-406a-963f-f96081e0ba86,Americas,USA,USA,Maryland,Montgomery Village
c52fdb2e-e14a-4957-a45b-a5a99a35e33c,Americas,USA,USA,North Dakota,Grand Forks
2b696cef-f24a-4475-8047-8f627b5c39de,Americas,USA,USA,Texas,Pecan Grove
4e1a78f4-acc8-4743-92d8-322bda563460,Americas,USA,USA,Tennessee,Brentwood
bfdc67ef-042b-4959-b416-a57d10a6a4f2,Americas,USA,USA,Iowa,Waterloo
15987a0a-0268-4847-acdd-e0e4148e8148,Americas,USA,USA,New Jersey,Camden
d073da60-fa7e-4397-be75-ea6c8dde6c99,Americas,USA,USA,New York,Rochester
0002c8f9-e450-46a1-9ed6-fe5bdd855666,Americas,USA,USA,Florida,Jupiter Farms
03d43152-4008-4b4c-9d1a-17982ad0aa85,Americas,USA,USA,Minnesota,Plymouth
fe22cca6-55cd-44a3-b002-2d142d77915f,Americas,USA,USA,New York,Glen Head
31e90c61-7aab-48bb-b8a5-08d8656459b4,Americas,USA,USA,New York,Setauket- East Setauket
43dceac1-2589-4601-925a-9bdc0d34b154,Americas,USA,USA,New Jersey,Morris Plains
dc4872c1-317f-4571-bb65-c215e9d953a8,Americas,USA,USA,Texas,Allen
82ee2a15-cc8b-470d-ad8f-2b14e92687d0,Americas,USA,USA,Maryland,Columbia
a1692b98-3497-4019-bd5f-2f6bd66e5a13,Americas,USA,USA,Massachusetts,Ipswich
cc75615d-5ccc-48ba-8ade-ed1a82a70556,Americas,USA,USA,Wisconsin,Waukesha
6436ba5e-b05e-4ed5-bae8-edca7d15cd18,Americas,USA,USA,Pennsylvania,Hermitage
15d8d4cb-56ff-4bd2-b152-309751bdc7a3,Americas,USA,USA,Colorado,Colorado Springs
19c08745-32aa-482b-a186-2659c546f3c9,Americas,USA,USA,California,Alameda
99717dc6-ba85-42d2-b553-28801d640233,Americas,USA,USA,Florida,Sunrise
070cb531-901e-44cb-932c-98d1f72a786b,EMEA,Western Europe,Switzerland,Bern,Bienne
1e2b8dcd-c594-440c-a3a0-9e0181317c22,Americas,USA,USA,Maryland,Ashton-Sandy Spring
17e69cd2-c403-4448-a311-f9ba4cad3a50,Americas,USA,USA,Maine,Portland
27b4a6a1-8a9d-4074-9aba-485a6a098ad9,EMEA,Middle East & Africa,Algeria,Alger,Alger
d95a1f6a-88f6-4eb3-b3a6-eacf53a97097,Americas,Canada,Canada,Ontario,Richmond Hill
2bf5add7-20bb-411c-936d-3d3e74797bec,Americas,USA,USA,Virginia,Leesburg
974a3127-0a26-4c05-b5d5-bb8d2a4c5233,Americas,USA,USA,Georgia,Carrollton
c2ffa6b3-6cae-4236-9071-d71f9222276f,Americas,USA,USA,California,Coronado
6796452b-d517-4e7f-9277-137ab1bb7ead,Americas,USA,USA,California,Rosemont
4d7278ad-d5d5-4f0f-9f13-f3b6a0dbe5a8,Americas,USA,USA,Kansas,Overland Park
3ee010a8-8aca-4f4d-b25c-b22917ee1dbb,Americas,USA,USA,Oregon,Garden Home-Whitford
f089b73a-7db1-42c8-9b85-2b32740057c0,Americas,USA,USA,Ohio,Brooklyn Heights
